product_id,product_name,product_brand,product_price,review_count,reviewer_id,reviewer_skintype,reviewer_age_range,review_title,review_content
6.81E+12,The Retinol 0.5 Oil,COSRX,$27 ,6,Sheila,Combination,45-55, I love this! ," This toner is truly a game-changer to my whole routine. Since I have been using it, the product has been really gentle with my acne-prone skin. I have a habit of not doing a patch test on my skin, though I'm glad to report that nothing negative came out of it! "
6.81E+12,The Retinol 0.5 Oil,COSRX,$27 ,6,Jaime T.,Combination,45-55, My favorite toner , 
6.81E+12,The Retinol 0.5 Oil,COSRX,$27 ,6,Jamie B.,Combination,45-55, Super moisturizing! ,"Sad to say that my bottle is about to run empty, but I look forward to restocking it. "
6.81E+12,The Retinol 0.5 Oil,COSRX,$27 ,6,Giaa,Combination,45-55, Soothing for dry skin , This is my favorite toner. I am on my third bottle. It has the best skin-loving ingredients and is the perfect start to my skin care routine. I put it in the palm of my hand and press it into my face and neck. It preps my skin for everything I put on after. Definitely will continue to purchase this toner. I will not let myself run out. 
6.81E+12,The Retinol 0.5 Oil,COSRX,$27 ,6,Jenni,Combination,45-55, , I use this every morning before applying my makeup. My skin looks soft and smooth. This is very hydrating. 
6.66E+12,Licorice Trial Kit,ACWELL,$15 ,9,Stephanie B.,Sensitive,45-55, INCREDIBLE product!!! ," This is an INCREDIBLE product--and the first one I have ever used that had made a visible difference hours after application!! I was really, REALLY apprehensive trying retinol, as I have read many horror stories (it took me almost a month to try it!), but with the lack of sleep I have been experiencing lately, I wanted to give it a try. WOWWWW!!! This morning my face was smooth and my enlarged pores had shrunk! I looked at the areas where I had placed the product, and the wrinkles were replaced with smooth skin! When I applied my makeup, it looked flawless!! I am definitely going to keep using this--and purchasing more!! AH-MAY-ZING!!!! "
6.66E+12,Licorice Trial Kit,ACWELL,$15 ,9,Laura T.,Sensitive,45-55, Best retinol experience ," Following the instructions, this is making a lovely difference in my skin. I haven’t used retinol years and stayed with other moisturizing and firming products. I am so glad I tried this! I use at nights on Sundays and Thursdays so my skin feels best on Mondays and Fridays, which gives me a great mental boost. I’m not dried out and not reacting to this product at all. I’m a CosRX convert! "
6.66E+12,Licorice Trial Kit,ACWELL,$15 ,9,SooJung P.,Sensitive,45-55, Good ," In my mid 30s and I've been noticing more deep fine lines ever since I came back from a trip from Korea. Maybe it's the air or the change in water that's been making it more visible or I'm just aging really fast in a short amount of time. I didn't want to use retinol but after seeing how my fine lines have been becoming more visible, I gave in and purchased. "
6.66E+12,Licorice Trial Kit,ACWELL,$15 ,9,Sean,Sensitive,45-55, love love love , 
6.66E+12,Licorice Trial Kit,ACWELL,$15 ,9,sonja k.,Sensitive,45-55, SK ,"After first use, I noticed that my skin felt very hydrated the next day and it felt so soft. I've been using it for more than a week now and I haven't been experiencing any dryness. I've been using it 3 times a week. My fine lines are still visible but not as much as before. I have avoided any oil products for my skin because I noticed that my skin does not like them, sometimes making my face dry or causing redness. Surprisingly I've had no issues with this. "
6.66E+12,Licorice Trial Kit,ACWELL,$15 ,9,Kiran,Sensitive,45-55, , 
6.66E+12,Licorice Trial Kit,ACWELL,$15 ,9,Soko Glam,Sensitive,45-55, ,Will continue to use and hopefully I'll see more noticeable results in the next few weeks. 
6.66E+12,Licorice Trial Kit,ACWELL,$15 ,9,Ashley,Sensitive,45-55, , this is the best retinol i have ever used. no notes. perfection. 
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,17,Ima E.,Sensitive,45-55, Wasn't right for me ," I was really glad I tried this as a trial set. The eye cream drys out my eyes and irritates my skin. I also found the serum drying. The toner is nice, but not so great that I would seek it out in a full size. "
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,17,Solvieg,Sensitive,45-55, ," Hi there, "
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,17,Alexa,Sensitive,45-55, This combo is SO GOOD , 
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,17,DAR,Sensitive,45-55, The perfect way to try out these products ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this product did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,17,Brenna,Sensitive,45-55, Great set ," I received this trial as a part of the lunar new year promotion and I have to say, I am loving it so far. The toner is so so refreshing. The serum is easy for my skin to absorb (my skin often has a hard time absorbing product which then leads to a goopy feeling on my face). I paired these products with the hanskin calming toner and wowwwwww my skin has been so soft and nourished I feel so great. I will definitely buy the full products of these. "
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,79,Alina V.,Dry,No, New fave! ," I always heard great things about this and just never got around to purchasing it since I always have so many toners/essences. But I’m so glad I bought this and this is definitely something that will stay in my cabinet. It has some viscosity that it is hydrating. But since I have very dry skin I need to do several layers. This helps balance my skin and keep my pores clear. Since we’re still in the colder months it’s not quite hydrating enough to follow up with sunscreen, but I know once it gets warmer and the viscosity it has it should be. Very excited about this product "
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,79,Shawn P.,Dry,No, Severe rosacea ," I purchased the mugwort essence, snail mugwort mucin energy essence, and mugwort cream. I cleansed my face before using all of these products in the order i consecutively listed them as, but I did use toner before applying them. I woke up this morning and my redness and imflamation was reduced by 75% . I’m from products just got a life long customer. My mugwort mask was broken, but their customer service is already sending me a new jar after I emailed them. "
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,79,Cara,Dry,No," Soothing, moisturizing- might repurchase ", although this product did not eradicate the redness I developed during the winter in my cheeks it does soothe my skin. I use this product after toning with my indie lee toner and follow it with an additional essence the snail mucin. Maybe I am not using it with the right products to eradicate the redness? Or perhaps I have not used it for long enough. Regardless I am enjoying how this product feels on my skin and it is certainly non-irritating. A Soko glam representative advised me to purchase this and I think they made a strong recommendation. 
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,79,Felicia,Dry,No, Calming Queen , My skin always seems to relax and chill out after using this. Will buy again! 
6.81E+12,The Hyaluronic Acid 3 Serum,COSRX,$25 ,79,Lilia B.,Dry,No, Lifesaver! ," This completely changed my skin! I have super sensitive, reactive skin but this product soothed it. I was able to notice a change almost immediately and within a few days the redness and irritation was completely gone. My skin is able to really absorb and retain moisture now. I love it! "
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,130,Anna,Sensitive,18-24, Used two bottles , I like this product for its price tag and how simple it is. Gel to foam cleanser that washes off my sunscreen and mascara . Great all in one for travel and people who like a simple skincare routine. Cute packaging too. No breakouts for me. 
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,130,Nicole W.,Sensitive,18-24, So far this cleaner it’s , So far this cleaner it’s really good on my skin 
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,130,Jessica H.,Sensitive,18-24, Very refreshing , I love a good gel to foaming cleanser and that's exactly what I got! It's gentle but effective and a little goes a long way. 
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,130,Lily P.,Sensitive,18-24," broke me out instantly, not "," broke me out instantly, not sure anything in this brand works if you have any oil on your skin at all "
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,130,Nicole H.,Sensitive,18-24, ," Hi Lily, "
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,130,Amelia,Sensitive,18-24, Almost perfecr , 
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,130,Soko Glam,Sensitive,18-24, ,"Thanks for your feedback! We understand that skincare is all about trial and error and I’m sorry that this product did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,130,Breanna,Sensitive,18-24, ," I LOVE this cleanser. A little bit goes a looong way. The first time I used it I was able to rub off layers of old product with just my fingertips. It's not skin tightening, but it leaves my face feeling a tad bit dry. "
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,11,Monica,Combination,55+, I love this lotion , My hands are very dry and I've been on a years long quest trying to find a moisturizer that would hydrate my hands for a decent amount of time without feeling greasy or with any perfumes. This baby is IT! I love it so much. So rich and thick but not greasy and doesn't smell like anything. Nice big bottle. I will always buys this. PLEASE do not stop making this... 
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,11,KD,Combination,55+," Soft, moisturizing, and not tacky at all "," Soft, moisturizing, and not tacky at all. Great for winter. "
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,11,Elizabeth C.,Combination,55+, Soft and Gentle , I am loving this body lotion. It sinks into your skin leaving your body soft and moisturized without leaving you sticky. Make sure to pair this with the matching body wash! Love knowing that my body is getting the same care and attention as my face. 
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,11,Jen,Combination,55+, Healing my dry itchy skin ," This winter my skin has been so dry, and terribly itchy, beyond what I've experienced before. I tried products that I've used in the past to no avail, the skin between my shoulder blades just became intolerably dry and itchy and I was having dry patched on my arms. I even resorted to a product that was for healing skin and had petroleum oil (which I've never resorted to before) and they made it all worse. Even with a prescription steroid cream it was not getting better. This lotion caught my eye during the Holiday sales, and though many products claim to heal the skin, I was in such a state, I figured it couldn't hurt.  "
6.83E+12,Multi Vitamin  Daily Nutrient Body Wash,NATURIUM,$14 ,11,Dragana T.,Combination,55+, Makes your skin soft ,"I purchased the body wash as well, to eliminate that being a potential irritant. Within 2 days use, my skin was less itchy and starting to heal! I will be purchasing more of the lotion and body wash in the future. Thank you Soko Glam, the products you carry have done so much for my skin over the years. Nice job having this product on your site. "
